360,0.730281212,0.640032667,E 85 St & York Ave,3150,47
361,0.720273047,0.626531721,E 81 St & York Ave,3151,43
362,0.659380395,0.604650176,3 Ave & E 71 St,3152,42
363,0.673586214,0.628153339,E 77 St & 3 Ave,3154,31
364,0.700936295,0.593453511,E 72 St & York Ave,3156,37
365,0.749525067,0.639056901,East End Ave & E 86 St,3157,27
366,0.544054319,0.620130342,W 63 St & Broadway,3158,31
367,0.54377762,0.637664366,W 67 St & Broadway,3159,31
368,0.591805617,0.659232109,Central Park West & W 76 St,3160,39
369,0.572752534,0.665720141,W 76 St & Columbus Ave,3161,59
370,0.569843944,0.629563052,Central Park West & W 68 St,3163,43
371,0.563600561,0.6490405,Columbus Ave & W 72 St,3164,67
372,0.578566486,0.642298519,Central Park West & W 72 St,3165,51
373,0.527844275,0.667822214,Riverside Dr & W 72 St,3166,41
374,0.553122324,0.662967923,Amsterdam Ave & W 73 St,3167,55
375,0.614048244,0.68995573,Central Park West & W 85 St,3168,0
376,0.551233027,0.703196809,Riverside Dr & W 82 St,3169,39
377,0.596724099,0.691412391,W 84 St & Columbus Ave,3170,35
378,0.576048983,0.692729755,Amsterdam Ave & W 82 St,3171,39
379,0.571329274,0.657093106,W 74 St & Columbus Ave,3172,27
380,0.510279642,0.651438716,Riverside Blvd & W 67 St,3173,39
381,0.542591338,0.651296979,W 70 St & Amsterdam Ave,3175,31
382,0.573685951,0.700988184,W 84 St & Broadway,3177,63
383,0.538611682,0.686850616,Riverside Dr & W 78 St,3178,39
384,0.766319456,0.230562667,Park Ave & Marcus Garvey Blvd,3179,23
385,0.269738068,0.313406239,Paulus Hook,3184,14
386,0.214306255,0.332543315,City Hall,3185,22
387,0.218224284,0.342432306,Grove St PATH,3186,42
388,0.245509167,0.350634737,Warren St,3187,22
389,0,0.335097699,Union St,3191,18
390,0.150456084,0.297918283,Liberty Light Rail,3192,22
391,0.028183911,0.369208439,Lincoln Park,3193,18
392,0.086258423,0.373128712,McGinley Square,3194,22
393,0.106235304,0.402776069,Sip Ave,3195,34
394,0.213520535,0.474379934,Riverview Park,3196,18
395,0.23262555,0.497839113,Heights Elevator,3198,18
396,0.277512879,0.391293622,Newport Pkwy,3199,14
397,0.090034218,0.439128043,Dey St,3201,18
398,0.268623303,0.383177529,Newport PATH,3202,18
399,0.212139675,0.385164625,Hamilton Park,3203,26
400,0.183109463,0.326180193,JC Medical Center,3205,22
401,0.140373118,0.404226126,Hilltop,3206,26
402,0.167813025,0.438555601,Oakland Ave,3207,26
403,0.177624571,0.366921871,Brunswick St,3209,22
404,0.171527115,0.465622264,Pershing Field,3210,18
405,0.201060788,0.352776995,Newark Ave,3211,22
406,0.178770377,0.423522281,Christ Hospital,3212,22
407,0.193402397,0.336578794,Van Vorst Park,3213,22
408,0.253938566,0.306090926,Essex Light Rail,3214,22
409,0.129982226,0.424456978,5 Corners Library,3220,18
410,0.797188208,0.467344707,47 Ave & 31 St,3221,27
411,0.104718417,0.36416049,Baldwin at Montgomery,3225,14
412,0.604608556,0.679409825,W 82 St & Central Park West,3226,45
413,0.633954303,0.599656277,E 67 St & Park Ave,3231,39
414,0.541747202,0.182574,Bond St & Fulton St,3232,31
415,0.568585268,0.543345,E 48 St & 5 Ave,3233,39
416,0.558553493,0.516241218,E 41 St & Madison Ave,3235,31
417,0.483817135,0.552623235,W 42 St & Dyer Ave,3236,33
418,0.748267806,0.164334331,Monroe St & Tompkins Ave,3241,19
419,0.494405027,0.190082273,Schermerhorn St & Court St,3242,39
420,0.653656736,0.552298067,E 58 St & 1 Ave (NE Corner),3243,29
421,0.477873183,0.405657717,University Pl & E 8 St,3244,42
422,0.491891666,0.207430985,Montague St & Clinton St,3246,39
423,0.732192024,0.133141201,Verona Pl & Fulton St,3249,19
424,0.479050417,0.507812318,8 Ave & W 31 St,3255,18
425,0.389595013,0.385794748,Pier 40 - Hudson River Park,3256,23
426,0.454552377,0.501329767,9 Ave & W 28 St,3259,26
427,0.468621417,0.382324646,Mercer St & Bleecker St,3260,45
428,0.5002262,0.395402415,Cooper Square & Astor Pl,3263,59
429,0.242953439,0.304195003,Morris Canal,3267,14
430,0.111912032,0.309770064,Lafayette Park,3268,14
431,0.179064975,0.376712769,Brunswick & 6th,3269,14
432,0.205007476,0.372857602,Jersey & 6th St,3270,14
433,0.202956343,0.362414282,Jersey & 3rd,3272,14
434,0.219480964,0.353446933,Manila & 1st,3273,18
435,0.240858972,0.335865392,Columbus Drive,3275,14
436,0.219842079,0.315746346,Marin Light Rail,3276,26
437,0.091704037,0.31454242,Communipaw & Berry Lane,3277,14
438,0.187673956,0.374972256,Monmouth and 6th,3278,14
439,0.181332777,0.353337127,Dixon Mills,3279,18
440,0.066657102,0.340810924,Astor Place,3280,14
441,0.142000133,0.482869295,Leonard Gordon Park,3281,14
442,0.669124894,0.681117016,5 Ave & E 88 St,3282,38
443,0.609748268,0.708599055,W 89 St & Columbus Ave,3283,47
444,0.687601545,0.672264699,E 88 St & Park Ave,3284,38
445,0.586675384,0.709499064,W 87 St & Amsterdam Ave,3285,43
446,0.708024798,0.668091149,E 89 St & 3 Ave,3286,39
447,0.571219466,0.716071749,W 87 St & West End Ave,3287,47
448,0.726083449,0.655674537,E 88 St & 1 Ave,3288,39
449,0.596427233,0.719045894,W 90 St & Amsterdam Ave,3289,32
450,0.741013757,0.653776887,E 89 St & York Ave,3290,35
451,0.679405502,0.695601997,5 Ave & E 93 St,3292,43
452,0.590983653,0.729291809,W 92 St & Broadway,3293,24
